"id";"nome";"endereco_id"
1678;"JOSE DO PATROCINIO EMEF
                    ";1365
1679;"JOSE ESCOBAR PROFESSOR
                    ";1366
1680;"JOSE GOMES DE MORAES NETTO VEREADOR CRECHE MUNICIPAL
                    ";1367
1681;"JOSE HEITOR CARUSI PROFESSOR
                    ";1368
1682;"JOSE MARIA LISBOA EMEF
                    ";1369
1683;"JOSE MARIA WHITAKER DOUTOR
                    ";1370
1684;"JOSE NELSON DE OLIVEIRA FREITAS CENTRO DE EDUCACAO INFANTIL
                    ";1371
1685;"JOSE VICENTE DE AZEVEDO CONDE
                    ";1372
1686;"JOSE VICENTE DE AZEVEDO CONDE ESCOLA SENAI
                    ";1276
1687;"JOSEFA JULIA CENTRO DE EDUCACAO INFANTIL
                    ";1073
1688;"JOSEMARIA ESCRIVA BEM AVENTURADO EMEI
                    ";1373
1689;"JULIA COLLACO FRANCA PROFESSORA
                    ";1374
1690;"JULIA MACEDO PANTOJA PROFESSORA
                    ";1174
1691;"JULIO CESAR DE AGUIAR CRECHE
                    ";1375
1692;"JULIO DE MESQUITA FILHO
                    ";1121
1693;"JULIO PEREIRA LOPES COLEGIO
                    ";1376
1694;"JULIO RIBEIRO
                    ";1377
1695;"LAGOA
                    ";1378
1696;"LAPIS MAGICO NUCLEO RECREACAO E EDUCACAO INFANTIL
                    ";1379
1697;"LAR DAS CRIANCAS DIVINO AMOR CRECHE
                    ";1380
1698;"LAR DO AMOR CRISTAO CRECHE CONVENIADA
                    ";1381
1699;"LASAR SEGALL
                    ";1382
1700;"LEAO MACHADO PROFESSOR EMEF
                    ";1108
1701;"LEON DENIS INSTITUTO DE EDUCACAO
                    ";1133
1702;"LIBERDADE CRECHE
                    ";1383
1703;"LICEU PASTEUR UNIDADE VERGUEIRO
                    ";1384
1704;"LICEU SAINT LOUIS COLEGIO
                    ";1219
1705;"LUCIANA AZEVEDO POMPERMAYER PROFESSORA EMEI
                    ";1385
1706;"LUIZ GONZAGA DO NASCIMENTO EMEF
                    ";1167
1707;"LUMEN VITAE COLEGIO
                    ";1386
1708;"LUTERANO COLEGIO SAO PAULO
                    ";1387
1709;"LUZIA VILLA EDUCADORA COLEGIO
                    ";1374
1710;"MADRE CABRINI COLEGIO EEIFM
                    ";1388
1711;"MAE ACHIROPITA CENTRO DE EDUCACAO INFANTIL
                    ";1250
1712;"MAE DA DIVINA PROVIDENCIA CRECHE
                    ";1389
1713;"MANIA DE APRENDER CENTRO EDUCACIONAL
                    ";1390
1714;"MANOEL DE PAIVA PADRE EMEF
                    ";1123
1715;"MANUEL SOARES NEIVA CORONEL ESCOLA MUNICIPAL ED INFANTIL
                    ";1391
1716;"MANUELA LACERDA VERGUEIRO
                    ";1392
1717;"MAPLE BEAR JARDINS
                    ";1393
1718;"MAPLE BEAR KLABIN
                    ";1357
1719;"MAPLE BEAR MOOCA
                    ";1394
1720;"MARA CRISTINA TARTAGLIA SENA PROFESSORA CEU EMEF
                    ";1385
1721;"MARCILIO DIAS EMEI
                    ";1195
1722;"MARGARIDA MARIA ALVES CRECHE
                    ";1395
1723;"MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR
                    ";1396
1724;"MARIA ANTONIETA DE CASTRO CENTRO DE EDUCACAO INFANTIL
                    ";1397
1725;"MARIA BOSCOVICH CENTRO DE RECREACAO
                    ";1398
1726;"MARIA DA PENHA NASCIMENTO CENTRO EDUCACIONAL INFANTIL
                    ";1399
1727;"MARIA IMACULADA COLEGIO DR PIERO ROVERSI
                    ";1400
1728;"MARIA IMACULADA COLEGIO EEIFM
                    ";1401
1729;"MARIA ISABEL COLEGIO
                    ";1402
1730;"MARIA JOSE
                    ";1068
1731;"MARIA LUIZA MORETTI GENTILE PROFA EMEI
                    ";1344
1732;"MARIA MARIA ESCOLA
                    ";1403
1733;"MARIA ODILA GUIMARAES BUENO PROFESSORA
                    ";1404
1734;"MARIA THEREZA DE MELLO MORORO CRECHE
                    ";1405
1735;"MARINHO DE ASSIS TOLEDO CENTRO DE EDUCACAO INFANTIL
                    ";1406
1736;"MARIO CASASSANTA PROFESSOR
                    ";1407
1737;"MARIO MARQUES E SERRA PADRE EMEI
                    ";1355
1738;"MARTHA FIGUEIRA NETTO DA SILVA PROFESSORA
                    ";1408
1739;"MARY ANNE CRECHE
                    ";1409
1740;"MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL
                    ";1410
1741;"MAX ESCOLINHA DO
                    ";1411
1742;"MELVIN JONES
                    ";1412
1743;"MENINOS ARTUR ALBERTO DE MOTA GONCALVES PROF DR CEU
                    ";1132
1744;"MENINOS CEU CEI
                    ";1132
1745;"MENINOS CEU EMEF
                    ";1132
1746;"MESTRE DE PRIMEIRAS LETRAS NUCLEO EDUCACIONAL
                    ";1413
1747;"META LUX COLEGIO
                    ";1082
1748;"MIGUEL AFONSO DE OLIVEIRA CRECHE PARTICULAR CONVENIADA
                    ";1414
1749;"MIGUILIM ESCOLA
                    ";1415
1750;"MILDRE ALVARES BIAGGI PROFESSORA
                    ";1416
1751;"MILTON IMPROTA PROFESSOR EMEI
                    ";1417
1752;"MINA
                    ";1418
1753;"MINA CEI INDIRETO
                    ";1419
1754;"MINERVINO RODRIQUES DA SILVA CENTRO DE EDUCACAO INFANTIL
                    ";1420
1755;"MMDC
                    ";1421
1756;"MONTESE ESCOLA MUNICIPAL EDUCACAO INFANTIL
                    ";1422
1757;"MONUMENTO CRECHE MUNICIPAL
                    ";1203
1758;"MOOCA CRECHE DA
                    ";1195
1759;"MORORO
                    ";1405
1760;"MORVAN FIGUEIREDO ESCOLA SENAI
                    ";1423
1761;"MOURA BRASIL EDUCACAO INFANTIL
                    ";1424
1762;"MURTINHO NOBRE DOUTOR
                    ";1425
1763;"MUTSUMI YOTIEN
                    ";1289
1764;"MY PLACE COLEGIO
                    ";1426
1765;"MZ TRILINGUAL SCHOOL
                    ";1427
1766;"NEUSA BASSETO PROFESSORA EMEE
                    ";1302
1767;"NINHO DOURO INSTITUTO DE EDUCACAO
                    ";1428
1768;"NORA AULER DE ARRUDA BOTELHO CEI
                    ";1105
1769;"NOSSA ESCOLA
                    ";1429
1770;"NOSSA SENHORA APARECIDA
                    ";1430
1771;"NOSSA SENHORA AUXILIADORA INSTITUTO  UNIDII
                    ";1431
1772;"NOSSA SENHORA DA GLORIA COLEGIO MARISTA
                    ";1432
1773;"NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO
                    ";1433
1774;"NOSSA SENHORA DAS MERCES CRECHE
                    ";1434
1775;"NOSSA SENHORA DO CARMO
                    ";1435
1776;"NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO
                    ";1436
1777;"NOSSA SENHORA DO CARMO CRECHE
                    ";1437
1778;"NOSSA SENHORA DO ROSARIO UNIDADE II COLEGIO
                    ";1351
1779;"NOSSA SENHORA MAE DA IGREJA CRECHE
                    ";1438
1780;"NOSSO CANTINHO NUCLEO DE RECREACAO INFANTIL
                    ";1439
1781;"NOTRE DAME RAINHA DOS APOSTOLOS COLEGIO
                    ";1425
1782;"NOVA ESTRUTURA COLEGIO
                    ";1292
1783;"NOVA GERACAO COLEGIO
                    ";1259
1784;"NOVE DE JULHO CENTRO DE EDUCACAO INFANTIL
                    ";1285
1785;"NOVO COLMEIA COLEGIO
                    ";1440
1786;"NOVO EDUCAR SCHOOL
                    ";1441
1787;"NUCLEO 120
                    ";1442
1788;"NUCLEO DE EDUCACAO INFANTIL PROJETO EDUCAR
                    ";1443
1789;"NUCLEO DE RECREACAO INFANTIL CRIANDO E APRENDENDO
                    ";1321
1790;"NUCLEO EDUCACIONAL CALIANDRA
                    ";1260
1791;"NUCLEO EDUCACIONAL CALIANDRA
                    ";1444
1792;"OBJETIVO CENTRO INTERESCOLAR UNIDADE IPIRANGA
                    ";1445
1793;"OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA
                    ";1446
1794;"OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO
                    ";1259
1795;"OBJETIVO COLEGIO INTEGRADO
                    ";1446
1796;"ODON CAVALCANTI PROFESSOR
                    ";1447
1797;"ODONTO DELTA SYSTEM CENTRO EDUCACIONAL TECNICO
                    ";1448
1798;"ODYSSEUS COLEGIO
                    ";1449
1799;"OEN EDUCACAO INTEGRAL
                    ";1450
1800;"OLAVO FONTOURA EMEF
                    ";1451
1801;"OLGA BENATTI PROFESSORA
                    ";1275
1802;"OSCAR RODRIGUES ALVES ESCOLA SENAI
                    ";1452
1803;"OSCAR THOMPSON
                    ";1453
1804;"OSHIMAN COLEGIO
                    ";1454
1805;"OSWALDO CRUZ
                    ";1455
1806;"OSWALDO CRUZ EMEI
                    ";1456
1807;"OSWALDO GUERNER GONZALEZ PROFESSOR
                    ";1287
1808;"OTAVIO JOSE DA SILVA JUNIOR EMEI
                    ";1395
1809;"PADRE GREGORIO WESTRUPP CENTRO EDUCACAO INFANTIL
                    ";1457
1810;"PADUA COLEGIO
                    ";1458
1811;"PAM
                    ";1459
1812;"PANDIA CALOGERAS
                    ";1460
1813;"PARAISO EXTERNATO EFM
                    ";1461
1814;"PARCEIROS DA CRIANCA
                    ";1462
1815;"PARQUE BRISTOL CEU
                    ";1385
1816;"PARQUE BRISTOL CEU CEI
                    ";1385
1817;"PARQUE FONGARO CRECHE MUNICIPAL
                    ";1463
1818;"PASCHOAL BIANCO
                    ";1464
1819;"PASSINHO INICIAL EEI
                    ";1465
1820;"PASSO SEGURO COLEGIO
                    ";1246
1821;"PASTEUR LICEU UNIDADE MAYRINK
                    ";1218
1822;"PAULINO E PAULINO COLEGIO
                    ";1359
1823;"PAULISTA DE EDUCACAO BASICA ESCOLA
                    ";1162
1824;"PAULISTA DE PROTESE ESCOLA
                    ";1466
1825;"PAULISTINHA DE EDUCACAO ESCOLA
                    ";1467
1826;"PAULO DE TARSO COLEGIO
                    ";1468
1827;"PAULO FREIRE CEI CRPCONV
                    ";1073
1828;"PAZ AMOR E ALEGRIA ESCOLA DE EDUCACAO INFANTIL
                    ";1469
1829;"PEDRA ANGULAR COLEGIO
                    ";1470
1830;"PEDRO BELINT PADRE CRECHE
                    ";1188
1831;"PEDRO VOSS PROFESSOR
                    ";1471
1832;"PEDROSO COLEGIO
                    ";1472
1833;"PENSAR E CRIAR COLEGIO
                    ";1473
1834;"PEQUENO PE ESCOLA DE EDUCACAO INFANTIL
                    ";1112
1835;"PEQUENO PRINCIPE JARDIM ESCOLA
                    ";1474
1836;"PEQUENO PRINCIPE NUCLEO DE INTEGRACAO LICEU SANTO ANTONIO
                    ";1299
1837;"PEQUENOS PENSADORES ESCOLA
                    ";1415
1838;"PERICLES EUGENIO DA SILVA RAMOS EMEF
                    ";1132
1839;"PERSEVERANCA III
                    ";1475
1840;"PETIT KIDS CULTURAL CENTER
                    ";1476
1841;"PIATA COLEGIO
                    ";1202
1842;"PIRAMIS COLEGIO
                    ";1477
1843;"PIRILAMPO NUCLEO DE RECREACAO INFANTIL
                    ";1478
1844;"PLACE KIDS
                    ";1479
1845;"PLANETA DOCE CENTRO DE RECREACAO INFANTIL
                    ";1480
1846;"PLENITUDE ESCOLA DE EDUCACAO INFANTIL
                    ";1481
1847;"POLIEDRO COLEGIO
                    ";1388
1848;"PORTAL DO CRESCER ESCOLA DE EDUCACAO INFANTIL
                    ";1097
1849;"PORTO RICO COLEGIO
                    ";1482
1850;"PRA GENTE PEQUENA ESCOLA E JULIA PERRONI ESCOLA
                    ";1466
1851;"PREMIERE COLEGIO
                    ";1260
1852;"PRIME GARDEN
                    ";1483
1853;"PRIMER II EEI
                    ";1398
1854;"PRIMO TAPIA COLEGIO
                    ";1368
1855;"PRINCESA ISABEL CRECHE
                    ";1484
1856;"PRINCESA IZABEL ESCOLA MUNICIPAL EDUCACAO INFANTIL
                    ";1485
1857;"PROJETO CONSTRUINDO O FUTURO
                    ";1486
1858;"PROZ  UNIDADE SACOMA
                    ";1487
1859;"PUERI NIDUS ESCOLA EDUCACAO INFANTIL
                    ";1488
1860;"PUERI VITAE COLEGIO
                    ";1489
1861;"QUARTO CRESCENTE ESCOLA DE EDUCACAO INFANTIL
                    ";1490
1862;"QUEIROZ FILHO PROFESSOR EMEF
                    ";1491
1863;"QUINTA DAS PAINEIRAS EMEI
                    ";1492
1864;"RADIOFICINA CURSOS DE COMUNICACAO
                    ";1493
1865;"RAINBOW SCHOOL
                    ";1230
1866;"RAIZES ESCOLA
                    ";1494
1867;"RAUL CARDOSO DE ALMEIDA PROFESSOR
                    ";1162
1868;"RAUL FONSECA
                    ";1071
1869;"RAUL HUMAITA VILLA NOVA CORONEL
                    ";1495
1870;"REAL E BENEMERITA ASSOC PORT DE BENEFICENCIA CL HOSPITALAR
                    ";1496
1871;"REAL E BENEMERITA ASSOC PORT DE BENEFICENCIA CL HOSPITALAR
                    ";1496
1872;"REAL ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL
                    ";1497
1873;"RECREARTE CEI ESCOLA E COLEGIO HENRI WALLON
                    ";1498
1874;"REDE DECISAO  UNIDADE RENOVACAO
                    ";1499
1875;"REGENTE FEIJO ESCOLA MUNICIPAL EDUCACAO INFANTIL
                    ";1478
1876;"REGINA MUNDI COLEGIO
                    ";1500
1877;"REPUBLICA DO PARAGUAY
                    ";1501
1878;"REVISTA DOS PERALTAS ESCOLA DE EDUCACAO INFANTIL
                    ";1502
1879;"ROBERTO NORIO EEIPG
                    ";1483
1880;"ROBERTO PLINIO COLACIOPPO PROFESSOR EMEF
                    ";1503
1881;"RODRIGUES ALVES
                    ";41
1882;"RODRIGUES ALVES COLEGIO ESGES
                    ";1504
1883;"RODRIGUES DIAS COLEGIO
                    ";1434
1884;"ROLDAO LOPES DE BARROS PROFESSOR
                    ";1505
1885;"ROOSEVELT PRESIDENTE
                    ";1175
1886;"RUACH
                    ";1506
1887;"RUBENS DO AMARAL DEPUTADO
                    ";1507
1888;"RUGRATS OS ANJINHOS II CENTRO DE EDUCACAO INFANTIL
                    ";1508
1889;"RUMO INICIAL COLEGIO
                    ";1167
1890;"RUTH LOPES ANDRADE PROFESSORA EMEF
                    ";1509
1891;"RUY AMARAL MELLO CONEGO CEI INDIRETO
                    ";1510
1892;"SABIDINHO MARIA ESTELA COLEGIO
                    ";1482
1893;"SACOMA  PLACIDO DE SOUZA FILHO
                    ";1317
1894;"SAFE STEP UNIDADE BABY
                    ";1511
1895;"SAFE STEP UNIDADE KIDS
                    ";1512
1896;"SALAME MINGUE BERCARIO E NUCLEO DE EDUCACAO INFANTIL
                    ";1513
1897;"SAN MARTIN COLEGIO
                    ";1481
1898;"SANTA CATARINA COLEGIO
                    ";1514
1899;"SANTA CATARINA DE SENA COLEGIO EEIFM
                    ";1515
1900;"SANTA CRISTINA
                    ";1516
1901;"SANTA CRUZ LICEU
                    ";1517
1902;"SANTA EDWIGES
                    ";1138
1903;"SANTA HELENA COLEGIO
                    ";1518
1904;"SANTA TEREZINHA COLEGIO
                    ";1519
1905;"SANTI ESCOLA
                    ";1520
1906;"SANTO AGNELO
                    ";1521
1907;"SANTO AGOSTINHO COLEGIO
                    ";1522
1908;"SANTO DIAS DA SILVA EMEI
                    ";1523
1909;"SAO BERNARDO CRECHE
                    ";1521
1910;"SAO BERNARDO ESCOLA DE ENFERMAGEM
                    ";1524
1911;"SAO FRANCISCO DE ASSIS CRECHE CENTRO COMUNITARIO
                    ";1525
1912;"SAO FRANCISCO XAVIER COLEGIO
                    ";1526
1913;"SAO JOAQUIM ESCOLA DE ENFERMAGEM
                    ";1527
1914;"SAO JUDAS TADEU COLEGIO
                    ";1528
1915;"SAO MAURO COLEGIO
                    ";1529
1916;"SAO MIGUEL ARCANJO COLEGIO FRANCISCANO
                    ";1161
1917;"SAO PAULO COLEGIO METROPOLITANO
                    ";1530
1918;"SAO PAULO EMEI
                    ";1531
1919;"SAO PEDRO APOSTOLO  BOM PARTO
                    ";1532
1920;"SAO RAFAEL EXTERNATO
                    ";1460
1921;"SAO VICENTE PALLOTTI
                    ";1533
1922;"SAPUCAIA COLEGIO
                    ";1534
1923;"SAVOIA ESCOLA
                    ";1535
1924;"SAVOIA UNIDADE II NUCLEO DE RECREACAO INFANTIL
                    ";1535
1925;"SEGUNDA MILHA
                    ";1536
1926;"SEMENTE DE ESPERANCA CENTRO DE EDUCACAO INFANTIL
                    ";1537
1927;"SEMINARIO NOSSA SENHORA DA GLORIA
                    ";1276
1928;"SENAC ACLIMACAO
                    ";1259
1929;"SENAC VILA PRUDENTE
                    ";1538
1930;"SESI 111 CENTRO EDUCACIONAL
                    ";1539
1931;"SESI 402 CENTRO EDUCACIONAL
                    ";1434
1932;"SHEKINAH ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL
                    ";1114
1933;"SHEKINAH UNIDADE II BERCARIO E EDUCACAO INFANTIL
                    ";1480
1934;"SILVIA COVAS CRECHE MUNICIPAL
                    ";1288
1935;"SILVIO CALDAS COMPOSITOR EMEI
                    ";1540
1936;"SIMONE AGNALDA FERREIRA CENTRO DE EDUCACAO INFANTIL
                    ";1106
1937;"SINDICATO DOS METALURGICOS DE SAO PAULO CEP
                    ";1255
1938;"SONHO MEU CENTRO DE RECREACAO INFANTIL
                    ";1541
1939;"SONHO MEU COLEGIO
                    ";1542
1940;"SONHO MEU NUCLEO DE EDUCACAO INFANTIL
                    ";1543
1941;"SONHO REAL ESCOLA EDUCACAO INFANTIL E ENSINO FUNDAMMENTAL
                    ";1544
1942;"SOUZA LIMA CONSERVATORIO MUSICAL
                    ";1545
1943;"STANCE DUAL SCHOOL
                    ";1546
1944;"SUPER NOVA GERACAO COLEGIO
                    ";1440
1945;"SUSSURANA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL COLEGIO
                    ";1547
1946;"SUZANA CAMPOS TAUIL CEMEI
                    ";1548
1947;"SYLVIA MARTIN PIRES PROFESSORA EMEF
                    ";1549
1948;"TAGARELINHA ESCOLA DE EDUCACAO INFANTIL
                    ";1550
1949;"TALISMA NUCLEO RECREATIVO
                    ";1551
1950;"TAMANDARE ALMIRANTE EMEI
                    ";1552
1951;"TANCREDO NEVES PRESIDENTE
                    ";1117
1952;"TEMPLO DA ARTE CENTRO TECNICO
                    ";1553
1953;"TEOTONIO ALVES PEREIRA
                    ";1554
1954;"TERUKO UEDA YAMAGUTI PROFESSORA
                    ";1555
1955;"THEOBALDO DE NIGRIS ESCOLA SENAI
                    ";1069
1956;"THEREZINHA BATISTA PETTAM PROFESSORA EMEI
                    ";1556
1957;"TRAVESSURA ESCOLA
                    ";1557
1958;"TUPINIQUIM NUCLEO DE RECREACAO INFANTIL
                    ";1558
1959;"TUTOR SCHOOL SISTEMA DE ENSINO
                    ";1559
1960;"UM NOVO OLHAR SOBRE O BIXIGA
                    ";1560
1961;"URSA MAIOR CENTRO EDUCACAO PEDAGOGIA MODERNA PG UNIDADE II
                    ";1561
1962;"VALENTIM GENTIL
                    ";1562
1963;"VER CRESCER ESCOLA DE EDUCACAO INFANTIL
                    ";1563
1964;"VERGUEIRO COLEGIO UNIDADE
                    ";1259
1965;"VERUSKA COLEGIO
                    ";1433
1966;"VICENTINA VELASCO CRECHE MUNICIPAL ASSISTENTE SOCIAL
                    ";1564
1967;"VICENTINO PADRE CHICO COLEGIO
                    ";1276
1968;"VILA CARIOCA CRECHE
                    ";1430
1969;"VILA MONUMENTO CRECHE
                    ";1565
1970;"VILA PRIMER EDUCACAO INFANTIL
                    ";1207
1971;"VILA SANTA TEREZA CRECHE MUNICIPAL
                    ";1566
1972;"VIRGEM PODEROSA COLEGIO
                    ";1567
1973;"VITAL BRASIL COLEGIO
                    ";1568
1974;"YPE RECREACAO INFANTIL
                    ";1569
1975;"ZENAIDE GRANDINI PROFESSORA EMEI
                    ";1570
1976;"ZERRENNER FUNDACAO ESCOLA SENAI
                    ";1224
1977;"ZEZINHO CENTRO DE EDUCACAO INFANTIL
                    ";1571
1978;"ZUMBI DOS PALMARES
                    ";1572
1979;"8 DE MAIO EMEF
                    ";1573
1980;"A E CARVALHO CEI INDIRETO
                    ";1574
